ASV	domain	phylum	class	order	family	genus	species
ASV_2526	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2531	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA
ASV_2533	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Paraeggerthella	NA
ASV_2535	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	NA
ASV_2536	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_2537	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2538	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_2539	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2540	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_2542	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	NA	NA
ASV_2544	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
ASV_2545	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2546	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	NA	NA
ASV_2547	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2548	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_2549	Bacteria	Firmicutes	Bacilli	Haloplasmatales_A	Turicibacteraceae	Turicibacter	NA
ASV_2550	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_2551	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2552	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	NA
ASV_2553	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2554	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_2555	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	UBA1711	NA
ASV_2556	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2563	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2565	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2569	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2570	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA
ASV_2575	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2576	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermabacteraceae	NA	NA
ASV_2578	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2579	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_2580	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2581	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_2582	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_2584	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2585	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2586	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_2587	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2592	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	NA
ASV_2594	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA
ASV_2595	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
ASV_2596	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2597	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	NA
ASV_2598	Bacteria	Firmicutes	Bacilli	RFN20	CAG-826	UBA733	NA
ASV_2599	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_2600	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	SCN-69-37	SCN-69-37	NA
ASV_2601	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	NA
ASV_2602	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2604	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2605	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA
ASV_2606	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA
ASV_2607	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2608	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2610	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_2611	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2612	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2615	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2616	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	NA
ASV_2626	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2627	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA9475	NA
ASV_2629	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2632	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	VULY01	NA
ASV_2633	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-988	NA
ASV_2634	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2635	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	NA
ASV_2636	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2637	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2638	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_2639	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2640	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2641	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_2644	Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	UBA1067	NA	NA
ASV_2646	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	NA
ASV_2647	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Ignatzschineria	NA
ASV_2649	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_2652	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2653	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
ASV_2654	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
ASV_2655	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	NA
ASV_2656	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	CAG-465	NA
ASV_2657	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2658	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2659	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2660	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2661	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	NA	NA
ASV_2662	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_2663	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2664	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	NA	NA	NA
ASV_2665	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2666	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Duodenibacillus	NA
ASV_2675	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Tsukamurella	NA
ASV_2677	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-977	UBA2903	NA
ASV_2678	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV_2680	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	NA
ASV_2682	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	NA
ASV_2683	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_2684	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2685	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2687	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2688	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS363	NA
ASV_2690	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2691	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2692	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacteriaceae	Fretibacterium	NA
ASV_2693	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2696	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2703	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Jeotgalibaca	NA
ASV_2704	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	NA
ASV_2705	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2706	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2707	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2708	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2709	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_2710	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2711	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2712	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2713	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2714	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2715	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2716	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	NA
ASV_2717	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	NA	NA	NA
ASV_2718	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	NA
ASV_2719	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2720	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	NA	NA
ASV_2724	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	NA
ASV_2725	Bacteria	Chloroflexota	Ellin6529	CSP1-4	CSP1-4	NA	NA
ASV_2729	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2730	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2731	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2732	Bacteria	Firmicutes	Bacilli	RF39	UBA660	RUG12438	NA
ASV_2733	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2735	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	NA
ASV_2736	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_2737	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2738	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	NA
ASV_2739	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_2740	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Lawsonella	NA
ASV_2746	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_2749	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Flexilinea	NA
ASV_2751	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_2752	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Jeotgalibaca	NA
ASV_2754	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	NA	NA
ASV_2756	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2759	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_2761	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_2762	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UMGS995	NA
ASV_2763	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA2834	NA
ASV_2764	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2765	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_T	NA
ASV_2766	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2768	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2774	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_Q	NA
ASV_2775	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_C	NA
ASV_2777	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2782	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2783	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_T	NA
ASV_2784	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_H	NA
ASV_2785	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2786	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2787	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2788	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2789	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2790	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2793	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2794	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA	NA
ASV_2795	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
ASV_2796	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2797	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2808	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Soleaferrea	NA
ASV_2812	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	NA	NA
ASV_2813	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_2814	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Brevibacterium	NA
ASV_2815	Bacteria	Firmicutes	Bacilli	RF39	UBA660	RUG705	NA
ASV_2816	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2817	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_2818	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2819	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_2821	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2822	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2823	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_2824	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2825	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2826	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2827	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2828	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2829	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
ASV_2830	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Intestinibaculum	NA
ASV_2831	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2834	Bacteria	Firmicutes	Bacilli	Bacillales_B	Caldibacillaceae	RUG14133	NA
ASV_2836	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter	NA
ASV_2838	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2845	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	NA
ASV_2846	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV_2847	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2848	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-605	NA
ASV_2849	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2850	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2851	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2852	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
ASV_2853	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	NA
ASV_2855	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2856	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_2858	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2860	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2864	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_2865	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2866	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_2867	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	NA	NA
ASV_2868	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Intestinibaculum	NA
ASV_2876	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_2878	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_2880	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFTJ01	NA
ASV_2882	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A	Rhizobiaceae_A	NA	NA
ASV_2884	Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	UBA1067	UBA1067	NA
ASV_2885	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	NA	NA
ASV_2886	Bacteria	Verrucomicrobiota	Lentisphaeria	UBA1407	UBA1407	UBA1724	NA
ASV_2887	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2888	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Cellulosilyticaceae	Niameybacter	NA
ASV_2891	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	NA	NA
ASV_2892	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2893	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2894	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2895	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2896	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2897	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	NA
ASV_2898	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_2900	Bacteria	Firmicutes_A	Clostridia	Eubacteriales	Anaerofustaceae	Anaerofustis	NA
ASV_2901	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
ASV_2902	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2903	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2904	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2905	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2908	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	NA	NA
ASV_2914	Bacteria	Firmicutes	Bacilli	Staphylococcales	NA	NA	NA
ASV_2918	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_2922	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Cellulomonadaceae	Flavimobilis	NA
ASV_2923	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2924	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2925	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA9506	NA	NA
ASV_2926	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2931	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2932	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2933	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2934	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2935	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2936	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	NA
ASV_2937	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_B	NA
ASV_2938	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2939	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	14-2	NA
ASV_2940	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2941	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2942	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2943	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_2944	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2946	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2947	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	NA
ASV_2948	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2949	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_2962	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	RUG420	NA
ASV_2963	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_2964	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A	Rhizobiaceae_A	Paenochrobactrum	NA
ASV_2965	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	NA	NA	NA
ASV_2967	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA
ASV_2969	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2970	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2972	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2973	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2974	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	NA	NA
ASV_2975	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_2976	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2978	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2979	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2981	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
ASV_2982	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2983	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA
ASV_2984	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2985	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2987	Bacteria	FCPU426	Palsa-1180	Palsa-1180	Palsa-1180	Bog-1183	NA
ASV_2988	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2989	Bacteria	Firmicutes	Bacilli	RF39	UBA660	UBA3631	NA
ASV_2996	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	NA	NA
ASV_2998	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2999	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Micromonosporaceae	Glycomyces	NA
ASV_3006	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3007	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_3008	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_3009	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3010	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
ASV_3011	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3012	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_3013	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_3015	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3017	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	UBA964	NA
ASV_3019	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3020	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3021	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA	NA
ASV_3022	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	NA
ASV_3032	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_3034	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-306	NA
ASV_3035	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	NA	NA	NA
ASV_3038	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3042	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_3043	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_3044	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_3049	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
